time,normalised_flux,tau
85549.12912912913,0.9968068595931319,0.3308854678678678
85598.64864864865,0.9968644848937275,0.33193924324324314
85648.16816816817,0.9969210713558707,0.3329930186186185
85697.68768768769,0.9969766367737964,0.33404679399399395
85747.2072072072,0.9970311997878794,0.3351005693693693
85796.72672672673,0.9970847787252093,0.33615434474474465
85846.24624624624,0.9971373913377081,0.3372081201201201
85895.76576576577,0.9971890550709746,0.33826189549549546
85945.28528528528,0.9972397870718428,0.3393156708708708
85994.80480480481,0.9972896041960342,0.3403694462462462
86044.32432432432,0.9973385230157159,0.3414232216216216
86093.84384384385,0.9973865595087484,0.34247699699699696
86143.36336336336,0.9974337288512788,0.3435307723723723
86192.88288288288,0.9974800472900804,0.3445845477477477
86242.4024024024,0.9975255301801422,0.34563832312312304
86291.92192192192,0.9975701926115355,0.3466920984984984
86341.44144144145,0.9976140494159971,0.34774587387387385
86390.96096096096,0.9976571151734578,0.3487996492492492
86440.48048048047,0.9976994042187738,0.34985342462462454
86490.0,0.9977409306481604,0.3509071999999999
86539.51951951953,0.9977817071094224,0.3519609753753753
86589.03903903904,0.9978217475802199,0.35301475075075067
86638.55855855855,0.9978610655707375,0.35406852612612605
86688.07807807808,0.9978996741350208,0.3551223015015014
86737.5975975976,0.9979375861052836,0.3561760768768768
86787.11711711712,0.9979748140978124,0.3572298522522521
86836.63663663664,0.9980113705188189,0.35828362762762755
86886.15615615615,0.9980472675702764,0.359337403003003
86935.67567567568,0.9980825172558125,0.3603911783783783
86985.19519519519,0.9981171310927117,0.3614449537537537
87034.71471471472,0.9981511192029292,0.36249872912912906
87084.23423423423,0.998184493951501,0.36355250450450444
87133.75375375376,0.9982172664267431,0.3646062798798798
87183.27327327327,0.9982494475281202,0.3656600552552552
87232.7927927928,0.9982810479713385,0.36671383063063057
87282.31231231231,0.9983120782931137,0.3677676060060059
87331.83183183183,0.9983425488562223,0.3688213813813813
87381.35135135135,0.9983724698544326,0.36987515675675664
87430.87087087087,0.9984018513173938,0.37092893213213207
87480.39039039038,0.9984307021984398,0.37198270750750745
